brokered_by,status,price,bedroom,bathroom,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
22611,for_sale,364000,6,3,0.17,1609997,"West Hartford",Connecticut,06119,3244.0,2000-02-14
22611,for_sale,364900,4,2,0.22,1531093,Laconia,"New Hampshire",03246,1767.0,1998-12-15
22611,for_sale,365000,5,3,0.11,807808,Torrington,Connecticut,06790,2290.0,NULL
22611,for_sale,368000,4,4,0.25,1698606,Laconia,"New Hampshire",03246,2160.0,NULL
22611,for_sale,369900,3,2,0.09,330948,Nashua,"New Hampshire",03060,1550.0,2017-12-15
22611,for_sale,370000,4,4,0.74,1567813,Middlefield,Connecticut,06455,2074.0,2001-11-21
22611,for_sale,374900,3,2,0.34,447732,Wethersfield,Connecticut,06109,1544.0,1984-11-29
22611,for_sale,374990,3,3,1.06,1801369,Bloomfield,Connecticut,06002,2408.0,2010-04-06
22611,for_sale,375000,3,2,0.41,1427498,Bloomfield,Connecticut,06002,1749.0,2016-05-18
22611,for_sale,375000,3,3,1.03,51077,Suffield,Connecticut,06078,1310.0,2017-12-18
22611,for_sale,375000,4,2,0.69,483172,Enfield,Connecticut,06082,1974.0,2017-08-18
22611,for_sale,375000,5,3,0.92,1620057,Simsbury,Connecticut,06089,2672.0,1998-08-07
22611,for_sale,379000,3,2,0.27,603293,"West Hartford",Connecticut,06107,1604.0,NULL
22611,for_sale,379500,5,3,0.4,1530885,Waterville,Maine,04901,2729.0,2000-04-14
22611,for_sale,379900,3,2,0.34,1752196,"West Hartford",Connecticut,06107,1470.0,2021-11-05
22611,for_sale,379900,3,2,1.04,1010641,Tolland,Connecticut,06084,1896.0,2007-10-10
22611,for_sale,379900,3,2,3.2,1547097,Coventry,Connecticut,06238,1730.0,2021-10-13
22611,for_sale,379900,4,3,0.21,483622,"West Hartford",Connecticut,06110,1634.0,NULL
22611,for_sale,379900,4,3,0.4,1417945,Enfield,Connecticut,06082,2292.0,1991-10-23
22611,for_sale,379900,10,6,0.17,1120144,Torrington,Connecticut,06790,4800.0,NULL
22611,for_sale,380000,3,2,0.21,1620108,Chicopee,Massachusetts,01020,1336.0,2006-03-10
22611,for_sale,386900,4,3,0.38,1760294,"South Windsor",Connecticut,06074,2338.0,1987-11-19
22611,for_sale,387000,3,2,1.2,1345936,Suffield,Connecticut,06078,1589.0,2005-10-13
22611,for_sale,389900,2,2,0.1,160755,Ellington,Connecticut,06029,1306.0,1994-05-27
22611,for_sale,389900,3,2,0.2,794691,"West Hartford",Connecticut,06117,1784.0,2003-07-09
22611,for_sale,389900,3,2,0.72,307549,Wethersfield,Connecticut,06109,2046.0,NULL
22611,for_sale,389900,3,2,2.73,523184,Voluntown,Connecticut,06384,1794.0,NULL
22611,for_sale,389900,3,3,4.48,387441,Simsbury,Connecticut,06092,2157.0,1991-04-03
22611,for_sale,389900,4,3,0.56,374628,"Rocky Hill",Connecticut,06067,2307.0,1987-01-16
22611,for_sale,395000,3,3,0.91,1207401,Simsbury,Connecticut,06070,1875.0,2005-06-20
22611,for_sale,395000,4,3,8,258941,Brooklyn,Connecticut,06234,1948.0,2006-12-04
22611,for_sale,398000,5,4,0.97,1698143,Windsor,Connecticut,06095,2116.0,2006-05-10
22611,for_sale,399900,3,2,0.14,248980,"West Hartford",Connecticut,06107,1634.0,2022-01-10
22611,for_sale,399900,3,2,0.28,1072653,"West Hartford",Connecticut,06107,1268.0,2021-10-01
22611,for_sale,399900,3,3,0.7,1760277,Manchester,Connecticut,06040,1930.0,2018-12-11
22611,for_sale,399900,3,3,0.78,1200198,Ashford,Connecticut,06278,2013.0,2003-10-20
22611,for_sale,399900,3,3,0.8,765269,Middletown,Connecticut,06457,2348.0,1988-08-19
22611,for_sale,399900,3,3,1.01,200853,Coventry,Connecticut,06238,2161.0,2021-04-01
22611,for_sale,399900,3,3,2.87,1486062,Litchfield,Connecticut,06759,1392.0,2020-04-07
22611,for_sale,399900,4,3,0.78,342682,Vernon,Connecticut,06066,2102.0,1992-10-13
22611,for_sale,399950,2,2,0.33,1138544,Tuftonboro,"New Hampshire",03850,1152.0,NULL
22611,for_sale,400000,4,3,0.26,370585,Newington,Connecticut,06111,2603.0,1996-12-06
22611,for_sale,409000,3,2,0.4,731900,Portland,Maine,04103,1351.0,NULL
22611,for_sale,409000,4,3,0.57,917466,Simsbury,Connecticut,06070,2304.0,1994-01-31
22611,for_sale,409000,4,3,0.81,447291,Biddeford,Maine,04005,2368.0,NULL
22611,for_sale,410000,3,2,1,269392,Northfield,"New Hampshire",03276,2195.0,2016-06-13
22611,for_sale,415000,3,2,0.39,11484,Sanford,Maine,04083,2166.0,2020-02-24
22611,for_sale,415000,3,2,0.85,1597886,"East Hampton",Connecticut,06424,1800.0,2004-03-29
22611,for_sale,415000,3,2,2.39,1948306,Limerick,Maine,04048,1193.0,NULL
22611,for_sale,415000,4,2,1.26,1486721,Berwick,Maine,03901,2000.0,2016-10-07
22611,for_sale,419000,3,3,1.82,1071634,Colchester,Connecticut,06415,2546.0,2002-07-24
22611,for_sale,419900,4,3,0.17,296749,"West Hartford",Connecticut,06119,2038.0,2006-12-12
22611,for_sale,419900,4,3,0.69,1724890,Windsor,Connecticut,06095,2853.0,NULL
22611,for_sale,419999,3,3,1.1,915456,Avon,Connecticut,06001,1806.0,2010-07-14
22611,for_sale,420000,2,3,3.43,569160,Colchester,Connecticut,06415,2940.0,NULL
22611,for_sale,424900,3,2,1.06,956001,Tuftonboro,"New Hampshire",03816,1152.0,NULL
22611,for_sale,424900,3,3,0.19,1354584,"West Hartford",Connecticut,06107,2210.0,2009-04-28
22611,for_sale,424900,3,3,1.69,692262,Avon,Connecticut,06001,2440.0,2018-05-29
22611,for_sale,424900,4,3,1.83,1565423,Simsbury,Connecticut,06070,2502.0,1992-09-18
22611,for_sale,425000,3,2,1,1566682,Epping,"New Hampshire",03042,1520.0,2012-11-14
22611,for_sale,425000,3,3,0.45,439046,"Rocky Hill",Connecticut,06067,2114.0,NULL
22611,for_sale,425000,4,2,0.21,1072510,Saco,Maine,04072,1908.0,2016-04-26
22611,for_sale,425000,4,3,0.13,846525,Nashua,"New Hampshire",03060,1952.0,NULL
22611,for_sale,429000,3,3,1.75,1048995,Durham,Connecticut,06422,2564.0,NULL
22611,for_sale,429900,3,2,3.1,16952,Wilton,"New Hampshire",03086,2388.0,2016-04-08
22611,for_sale,429900,4,2,0.43,1011060,"West Hartford",Connecticut,06107,2113.0,NULL
22611,for_sale,438000,4,3,1.16,437377,Ledyard,Connecticut,06335,2838.0,2014-06-06
22611,for_sale,439900,3,2,0.71,952735,"East Windsor",Connecticut,06016,1880.0,NULL
